,Unnamed: 0,network_v1.0.0,name_v1.0.0,func_v1.0.0,k_v1.0.0,bias_v1.0.0,numPI_v1.0.0,time_PI_v1.0.0,ks_v1.0.0,time_sym_v1.0.0,time_ks_v1.0.0,time_cov_v1.0.0,ke_v1.0.0,tss_v1.0.0,correct_v1.0.0,timeout_v1.0.0,time_sym_std_v1.0.0,ks_norm_v1.0.0,ke_norm_v1.0.0,source_v1.0.0,version_v1.0.0,network_v0.1.2,name_v0.1.2,func_v0.1.2,k_v0.1.2,bias_v0.1.2,numPI_v0.1.2,time_PI_v0.1.2,ks_v0.1.2,time_sym_v0.1.2,time_ks_v0.1.2,time_cov_v0.1.2,ke_v0.1.2,tss_v0.1.2,correct_v0.1.2,timeout_v0.1.2,time_sym_std_v0.1.2,ks_norm_v0.1.2,ke_norm_v0.1.2,source_v0.1.2,version_v0.1.2,ks_shuffle_vals
54,54,Arabidopsis thaliana Cell Cycle,CDKB1;1,01110011011100110011001101110011011100110111001100110011001100111111111111111111111111111111111111111111111111111111111111111111,7,0.7890625,4,0.0034611225128173,1.375,0.0003300189971923,8.511543273925781e-05,0.0066406726837158,1.699869791666667,"[[['0222200', [], []], ['0210202', [], []], ['0112202', [], []], ['0222102', [], []]], [['2202021', [], []], ['1222222', [[0, 5]], []], ['2021021', [], []]]]",True,False,3.6510720918218725e-05,0.1964285714285714,0.2428385416666667,cc,new,Arabidopsis thaliana Cell Cycle,CDKB1;1,01110011011100110011001101110011011100110111001100110011001100111111111111111111111111111111111111111111111111111111111111111111,7,0.7890625,4,0.0035250186920166,,0.010090684890747,,,1.699869791666668,"[[('0210202', [], [[0, 3, 5], [1, 4, 6]]), ('0222200', [], [[0, 5, 6], [1, 2, 3, 4]]), ('0112202', [], [[0, 5], [1, 2], [3, 4, 6]]), ('0222102', [], [[0, 5], [1, 2, 3, 6]])], [('1222222', [[0, 5]], [[0, 1]]), ('2202021', [], [[0, 1, 3, 5], [2, 4]]), ('2021021', [], [[0, 2, 5], [1, 4], [3, 6]])]]",True,False,0.0012844361762395,,0.2428385416666668,cc,v0.1.2,"[2.2963075637817383, 2.3686745166778564, 1.9812177419662476, 2.1072986125946045, 2.2936174869537354, 2.5966286659240723, 2.287273645401001, 1.7113865613937378, 2.543933868408203, 2.1790683269500732, 2.2292404174804688, 2.344543933868408]"
55,55,Aurora Kinase A in Neuroblastoma,PP2A,0100,2,0.25,2,4.2438507080078125e-05,0.0,0.000188398361206,1.0013580322265623e-05,5.555152893066406e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,5.6003504167721e-06,0.0,0.625,cc,new,Aurora Kinase A in Neuroblastoma,PP2A,0100,2,0.25,2,4.172325134277344e-05,,0.0010225772857666,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,8.6807022699588e-05,,0.625,cc,v0.1.2,"[0.0, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 0.0, 0.0]"
57,57,Aurora Kinase A in Neuroblastoma,CDC25B,00101010,3,0.375,2,6.389617919921875e-05,0.75,0.0002901554107666,2.2411346435546875e-05,0.0005757808685302,1.5625,"[[['221', [], []], ['002', [], []]], [['120', [[0, 1]], []]]]",True,False,2.106843347760525e-05,0.25,0.5208333333333334,cc,new,Aurora Kinase A in Neuroblastoma,CDC25B,00101010,3,0.375,2,7.033348083496094e-05,,0.0017464637756347,,,1.5625,"[[('002', [], [[0, 1]]), ('221', [], [[0, 1]])], [('210', [[0, 1]], [])]]",True,False,0.0002597870104791,,0.5208333333333334,cc,v0.1.2,"[1.125, 1.125, 1.25, 0.75, 0.0, 0.0, 0.625, 0.0, 1.125, 0.625, 0.0, 1.25]"
58,58,Aurora Kinase A in Neuroblastoma,CentrosomeMat,0010,2,0.25,2,3.933906555175781e-05,0.0,0.0001913547515869,9.5367431640625e-06,5.507469177246094e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,2.262520713597723e-05,0.0,0.625,cc,new,Aurora Kinase A in Neuroblastoma,CentrosomeMat,0010,2,0.25,2,4.673004150390625e-05,,0.0011094093322753,,,1.25,"[[('02', [], []), ('21', [], [])], [('10', [], [])]]",True,False,0.0001327923767856,,0.625,cc,v0.1.2,"[0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
59,59,Aurora Kinase A in Neuroblastoma,PLK1,01010111111111110000001111111111,5,0.71875,4,0.0002963542938232,0.5625,0.0003165245056152,2.86102294921875e-05,0.0012800693511962,1.8958333333333333,"[[['20020', [[2, 3]], []], ['10022', [[2, 3]], []]], [['02221', [], []], ['21222', [], []], ['22112', [], []]]]",True,False,1.28247035781969e-05,0.1125,0.3791666666666667,cc,new,Aurora Kinase A in Neuroblastoma,PLK1,01010111111111110000001111111111,5,0.71875,4,0.0003149509429931,,0.0054213523864746,,,1.895833333333333,"[[('20020', [[2, 3]], [[0, 1]]), ('10202', [[2, 3]], [])], [('02221', [], [[1, 2, 3]]), ('21222', [], [[0, 2, 3, 4]]), ('22112', [], [[0, 1, 4], [2, 3]])]]",True,False,0.0012515249896325,,0.3791666666666666,cc,v0.1.2,"[2.0026042461395264, 1.7005208730697632, 0.9166666865348816, 1.7477678060531616, 1.4500000476837158, 0.7447916865348816, 1.8385416269302368, 1.170312523841858, 1.4583333730697632, 2.3067708015441895, 2.3333332538604736, 1.7994791269302368]"
60,60,Aurora Kinase A in Neuroblastoma,CDK1CCNBComplex,1000110011001100,4,0.4375,3,0.0001194477081298,0.5625,0.0003038883209228,1.7642974853515625e-05,0.0005719661712646,1.625,"[[['2212', [], []], ['0021', [], []]], [['2200', [], []], ['1202', [[0, 1]], []]]]",True,False,1.328708260058061e-05,0.140625,0.40625,cc,new,Aurora Kinase A in Neuroblastoma,CDK1CCNBComplex,1000110011001100,4,0.4375,3,0.0002012252807617,,0.0028079986572265,,,1.625,"[[('2212', [], [[0, 1, 3]]), ('0021', [], [[0, 1]])], [('2102', [[0, 1]], []), ('2200', [], [[0, 1], [2, 3]])]]",True,False,0.0004450494062311,,0.40625,cc,v0.1.2,"[1.0104166269302368, 1.2041666507720947, 1.5, 2.1875, 0.6875, 1.3333333730697632, 1.3125, 1.8125, 1.875, 1.5833333730697632, 0.5625, 0.8541666865348816]"
63,63,Aurora Kinase A in Neuroblastoma,AURKAActive,00000001000000010001000100010001000000010000000000010001000000000011001100110011001100110011001100110011000000000011001100000000,7,0.2578125,6,0.0032055377960205,0.7265625,0.0005285739898681,0.000279426574707,0.0098602771759033,2.065104166666668,"[[['2121222', [], []], ['0202022', [], []], ['2222202', [], []], ['0222220', [], []]], [['1022212', [[1, 3]], []], ['2012211', [[1, 3], [2, 4]], []]]]",True,False,7.91447701836202e-05,0.1037946428571428,0.2950148809523811,cc,new,Aurora Kinase A in Neuroblastoma,AURKAActive,00000001000000010001000100010001000000010000000000010001000000000011001100110011001100110011001100110011000000000011001100000000,7,0.2578125,6,0.0033533573150634,,0.023917531967163,,,2.065104166666665,"[[('2222202', [], [[0, 1, 2, 3, 4, 6]]), ('0202022', [], [[0, 2, 4], [1, 3, 5, 6]]), ('0222220', [], [[0, 6], [1, 2, 3, 4, 5]]), ('2121222', [], [[0, 2, 4, 5, 6], [1, 3]])], [('2220111', [[1, 3], [2, 4]], [[0, 1]]), ('1220212', [[1, 3]], [])]]",True,False,0.0032250934109954,,0.2950148809523807,cc,v0.1.2,"[1.7442739009857178, 1.8215476274490356, 2.0379867553710938, 2.073021411895752, 1.9619356393814087, 2.489926338195801, 2.158097267150879, 2.0238423347473145, 2.015957832336426, 2.228996753692627, 2.1396324634552, 2.272035598754883]"
66,66,Aurora Kinase A in Neuroblastoma,Cytokinesis,0100,2,0.25,2,4.601478576660156e-05,0.0,0.0001922607421875,9.059906005859377e-06,5.555152893066406e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.2157570952234966e-05,0.0,0.625,cc,new,Aurora Kinase A in Neuroblastoma,Cytokinesis,0100,2,0.25,2,4.673004150390625e-05,,0.0011306285858154,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,0.0001429670722578,,0.625,cc,v0.1.2,"[0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5]"
67,67,Aurora Kinase A in Neuroblastoma,PP1,10000000,3,0.125,3,6.008148193359375e-05,2.625,0.0003473758697509,3.24249267578125e-05,0.0012629032135009,1.25,"[[['122', [[0, 1, 2]], []]], [['000', [], []]]]",True,False,3.1273029757028246e-05,0.875,0.4166666666666667,cc,new,Aurora Kinase A in Neuroblastoma,PP1,10000000,3,0.125,3,6.842613220214844e-05,,0.0021637916564941,,,1.25,"[[('212', [[0, 1, 2]], [[0, 2]])], [('000', [], [[0, 1, 2]])]]",True,False,0.0004545166319148,,0.4166666666666667,cc,v0.1.2,"[1.125, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 1.125, 1.125]"
69,69,Aurora Kinase A in Neuroblastoma,SpindleAssembly,0010,2,0.25,2,5.3882598876953125e-05,0.0,0.00020432472229,1.0728836059570312e-05,6.532669067382812e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,1.1961866658528924e-05,0.0,0.625,cc,new,Aurora Kinase A in Neuroblastoma,SpindleAssembly,0010,2,0.25,2,4.744529724121094e-05,,0.0011138916015625,,,1.25,"[[('02', [], []), ('21', [], [])], [('10', [], [])]]",True,False,0.0001290972651714,,0.625,cc,v0.1.2,"[1.5, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]"
71,71,Aurora Kinase A in Neuroblastoma,BORA,01010100,3,0.375,2,5.817413330078125e-05,0.75,0.000320816040039,1.2636184692382812e-05,0.0003018379211425,1.5625,"[[['220', [], []], ['112', [], []]], [['021', [[0, 1]], []]]]",True,False,5.339716092744175e-05,0.25,0.5208333333333334,cc,new,Aurora Kinase A in Neuroblastoma,BORA,01010100,3,0.375,2,6.842613220214844e-05,,0.0016681194305419,,,1.5625,"[[('220', [], [[0, 1]]), ('112', [], [[0, 1]])], [('021', [[0, 1]], [])]]",True,False,0.0001002741720509,,0.5208333333333334,cc,v0.1.2,"[0.0, 1.125, 0.75, 0.75, 1.25, 0.75, 0.75, 0.625, 1.25, 1.125, 0.0, 0.0]"
73,73,Aurora Kinase A in Neuroblastoma,GWL_MASTL,0100,2,0.25,2,3.933906555175781e-05,0.0,0.000195026397705,1.0013580322265623e-05,5.53131103515625e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.2504594219818198e-05,0.0,0.625,cc,new,Aurora Kinase A in Neuroblastoma,GWL_MASTL,0100,2,0.25,2,4.7206878662109375e-05,,0.0011519908905029,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,9.072325375732824e-05,,0.625,cc,v0.1.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0]"
79,79,B bronchiseptica and T retortaeformis coinfection,Th2II_TRetortaeformis,00000010,3,0.125,3,6.508827209472656e-05,1.125,0.0003257751464843,1.5020370483398438e-05,0.0005311965942382,1.25,"[[['221', [], []], ['022', [[0, 1]], []]], [['110', [], []]]]",True,False,1.4109546246108562e-05,0.375,0.4166666666666667,cc,new,B bronchiseptica and T retortaeformis coinfection,Th2II_TRetortaeformis,00000010,3,0.125,3,7.557868957519531e-05,,0.0022228240966796,,,1.25,"[[('202', [[0, 1]], []), ('221', [], [[0, 1]])], [('110', [], [[0, 1]])]]",True,False,0.0001575795237052,,0.4166666666666667,cc,v0.1.2,"[1.125, 2.625, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 2.625, 1.125, 1.125, 1.125]"
80,80,B bronchiseptica and T retortaeformis coinfection,Th2II_Bacterium,00000010,3,0.125,3,0.0001173019409179,1.125,0.0003195285797119,1.52587890625e-05,0.0005691051483154,1.25,"[[['221', [], []], ['022', [[0, 1]], []]], [['110', [], []]]]",True,False,2.6868578571991475e-05,0.375,0.4166666666666667,cc,new,B bronchiseptica and T retortaeformis coinfection,Th2II_Bacterium,00000010,3,0.125,3,8.082389831542969e-05,,0.0022215843200683,,,1.25,"[[('202', [[0, 1]], []), ('221', [], [[0, 1]])], [('110', [], [[0, 1]])]]",True,False,0.0001493323498235,,0.4166666666666667,cc,v0.1.2,"[2.625, 1.125, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125]"
81,81,B bronchiseptica and T retortaeformis coinfection,MPI_Bacterium,00000111,3,0.375,2,5.8650970458984375e-05,0.75,0.0003039836883544,1.33514404296875e-05,0.0003232955932617,1.5625,"[[['200', [], []], ['022', [], []]], [['112', [[1, 2]], []]]]",True,False,2.2660554022816725e-05,0.25,0.5208333333333334,cc,new,B bronchiseptica and T retortaeformis coinfection,MPI_Bacterium,00000111,3,0.375,2,6.818771362304688e-05,,0.0019700527191162,,,1.5625,"[[('200', [], [[1, 2]]), ('022', [], [[1, 2]])], [('121', [[1, 2]], [])]]",True,False,0.0002814525418838,,0.5208333333333334,cc,v0.1.2,"[0.625, 0.625, 1.125, 0.0, 0.75, 0.625, 1.25, 0.75, 0.75, 0.625, 0.0, 1.125]"
83,83,B bronchiseptica and T retortaeformis coinfection,Th1II_Bacterium,00000001,3,0.125,3,5.984306335449219e-05,2.625,0.0003703117370605,1.33514404296875e-05,0.00128173828125,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,1.657268105995218e-05,0.875,0.4166666666666667,cc,new,B bronchiseptica and T retortaeformis coinfection,Th1II_Bacterium,00000001,3,0.125,3,7.176399230957031e-05,,0.0019997119903564,,,1.25,"[[('202', [[0, 1, 2]], [[0, 2]])], [('111', [], [[0, 1, 2]])]]",True,False,0.0002937074053621,,0.4166666666666667,cc,v0.1.2,"[2.625, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125]"
84,84,B bronchiseptica and T retortaeformis coinfection,IgA_Bacterium,00010011,3,0.375,2,6.055831909179688e-05,0.75,0.0003066062927246,1.6689300537109375e-05,0.0003073215484619,1.5625,"[[['020', [], []], ['202', [], []]], [['112', [[0, 2]], []]]]",True,False,2.1769587771162055e-05,0.25,0.5208333333333334,cc,new,B bronchiseptica and T retortaeformis coinfection,IgA_Bacterium,00010011,3,0.375,2,9.059906005859376e-05,,0.0017919540405273,,,1.5625,"[[('202', [], [[0, 2]]), ('020', [], [[0, 2]])], [('211', [[0, 2]], [])]]",True,False,4.017788130522528e-05,,0.5208333333333334,cc,v0.1.2,"[2.625, 1.125, 1.25, 0.75, 1.125, 1.25, 1.25, 0.75, 1.125, 0.0, 0.625, 1.25]"
87,87,B bronchiseptica and T retortaeformis coinfection,IL10I_Bacterium,0011011111111111,4,0.8125,3,0.000119924545288,1.6875,0.0003369331359863,1.931190490722656e-05,0.001068115234375,1.5208333333333337,"[[['0002', [[1, 3]], []]], [['1222', [[0, 2]], []], ['2121', [], []]]]",True,False,2.756654957817252e-05,0.421875,0.3802083333333333,cc,new,B bronchiseptica and T retortaeformis coinfection,IL10I_Bacterium,0011011111111111,4,0.8125,3,0.0001330375671386,,0.0030934810638427,,,1.520833333333333,"[[('0002', [[1, 3]], [[0, 1]])], [('2212', [[0, 2]], [[0, 1]]), ('2121', [], [[0, 2], [1, 3]])]]",True,False,0.0003466947189828,,0.3802083333333332,cc,v0.1.2,"[1.8697916269302368, 1.796875, 2.543750047683716, 1.8229166269302368, 2.4375, 1.8385416269302368, 2.0625, 0.4791666567325592, 0.4791666567325592, 1.6875, 0.375, 0.4791666567325592]"
88,88,B bronchiseptica and T retortaeformis coinfection,TNE,0111,2,0.75,2,3.790855407714844e-05,1.5,0.0002763748168945,1.1682510375976562e-05,0.0002753734588623,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,2.029523362793424e-05,0.75,0.625,cc,new,B bronchiseptica and T retortaeformis coinfection,TNE,0111,2,0.75,2,4.529953002929688e-05,,0.0014724731445312,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,6.41818209513994e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0]"
89,89,B bronchiseptica and T retortaeformis coinfection,TrII,00000001,3,0.125,3,6.103515625e-05,2.625,0.0003437519073486,1.931190490722656e-05,0.0013098716735839,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,3.179520708118083e-05,0.875,0.4166666666666667,cc,new,B bronchiseptica and T retortaeformis coinfection,TrII,00000001,3,0.125,3,7.009506225585938e-05,,0.0020771026611328,,,1.25,"[[('202', [[0, 1, 2]], [[0, 2]])], [('111', [], [[0, 1, 2]])]]",True,False,0.0003884228680336,,0.4166666666666667,cc,v0.1.2,"[2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 2.625, 1.125, 1.125, 1.125]"
90,90,B bronchiseptica and T retortaeformis coinfection,Th1II_TRetortaeformis,00000001,3,0.125,3,6.198883056640625e-05,2.625,0.0003297805786132,1.430511474609375e-05,0.0013024806976318,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,3.1559776301902014e-05,0.875,0.4166666666666667,cc,new,B bronchiseptica and T retortaeformis coinfection,Th1II_TRetortaeformis,00000001,3,0.125,3,7.009506225585938e-05,,0.0019293308258056,,,1.25,"[[('202', [[0, 1, 2]], [[0, 2]])], [('111', [], [[0, 1, 2]])]]",True,False,0.000191188356587,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 1.125, 1.125, 1.125, 2.625, 1.125, 1.125, 2.625, 1.125, 2.625, 2.625]"
91,91,B bronchiseptica and T retortaeformis coinfection,NE_TRetortaeformis,00110111000001010000010100000101,5,0.34375,6,0.0002868175506591,2.15625,0.0004381656646728,3.218650817871094e-05,0.0049579143524169,2.109375,"[[['12022', [[0, 1], [2, 4]], []], ['22002', [[2, 4]], []]], [['22121', [], []], ['00212', [], []]]]",True,False,4.975342764202222e-05,0.43125,0.421875,cc,new,B bronchiseptica and T retortaeformis coinfection,NE_TRetortaeformis,00110111000001010000010100000101,5,0.34375,6,0.0006701946258544,,0.0156558990478515,,,2.109375,"[[('21022', [[0, 1], [2, 4]], [[0, 1, 3]]), ('22200', [[2, 4]], [[0, 1]])], [('22121', [], [[0, 1, 3], [2, 4]]), ('00212', [], [[0, 1], [2, 4]])]]",True,False,0.0040282517090016,,0.421875,cc,v0.1.2,"[2.2916667461395264, 2.2760417461395264, 1.9036458730697632, 1.5322916507720947, 1.1489583253860474, 1.2552083730697632, 1.34375, 1.6130207777023315, 0.7291666865348816, 1.7182291746139526, 2.2093749046325684, 0.9791666865348816]"
93,93,B bronchiseptica and T retortaeformis coinfection,DP,0001,2,0.25,2,3.838539123535156e-05,1.5,0.0002864360809326,1.049041748046875e-05,0.0002815723419189,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.9605836905302217e-05,0.75,0.625,cc,new,B bronchiseptica and T retortaeformis coinfection,DP,0001,2,0.25,2,5.8650970458984375e-05,,0.0014350891113281,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0001757235440597,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0]"
94,94,B bronchiseptica and T retortaeformis coinfection,IgA_TRetortaeformis,0001,2,0.25,2,4.506111145019531e-05,1.5,0.0002808570861816,1.4543533325195312e-05,0.0003044605255126,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.6707682704123154e-05,0.75,0.625,cc,new,B bronchiseptica and T retortaeformis coinfection,IgA_TRetortaeformis,0001,2,0.25,2,4.291534423828125e-05,,0.0015136241912841,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0001987595814179,,0.625,cc,v0.1.2,"[0.0, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 1.5, 0.0]"
95,95,B bronchiseptica and T retortaeformis coinfection,DCI_Bacterium,00000111,3,0.375,2,6.031990051269531e-05,0.75,0.0002846240997314,1.2874603271484377e-05,0.0002994537353515,1.5625,"[[['200', [], []], ['022', [], []]], [['112', [[1, 2]], []]]]",True,False,1.310512998826379e-05,0.25,0.5208333333333334,cc,new,B bronchiseptica and T retortaeformis coinfection,DCI_Bacterium,00000111,3,0.375,2,0.0001330375671386,,0.0020817756652832,,,1.5625,"[[('200', [], [[1, 2]]), ('022', [], [[1, 2]])], [('121', [[1, 2]], [])]]",True,False,0.0002594185920245,,0.5208333333333334,cc,v0.1.2,"[1.25, 0.75, 1.25, 1.125, 0.625, 2.625, 1.125, 0.75, 0.75, 1.25, 1.125, 0.75]"
96,96,B bronchiseptica and T retortaeformis coinfection,EC_TRetortaeformis,0111,2,0.75,2,3.62396240234375e-05,1.5,0.0002695560455322,1.4781951904296877e-05,0.0004835128784179,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.0479140722982172e-05,0.75,0.625,cc,new,B bronchiseptica and T retortaeformis coinfection,EC_TRetortaeformis,0111,2,0.75,2,5.7220458984375e-05,,0.0017090320587158,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.0001523261806133,,0.625,cc,v0.1.2,"[0.0, 1.5, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0]"
97,97,B bronchiseptica and T retortaeformis coinfection,Bb,0010,2,0.25,2,5.340576171875e-05,0.0,0.0001918792724609,1.4066696166992188e-05,7.2479248046875e-05,1.25,"[[['02', [], []], ['21', [], []]], [['10', [], []]]]",True,False,1.1391718550002466e-05,0.0,0.625,cc,new,B bronchiseptica and T retortaeformis coinfection,Bb,0010,2,0.25,2,5.14984130859375e-05,,0.0011824131011962,,,1.25,"[[('02', [], []), ('21', [], [])], [('10', [], [])]]",True,False,0.000133609278213,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0]"
98,98,B bronchiseptica and T retortaeformis coinfection,IFNg_Bacterium,01001111000011111111111111111111,5,0.78125,3,0.0008237361907958,1.6875,0.0003114700317382,6.914138793945312e-05,0.0046451091766357,1.583333333333333,"[[['01022', [[1, 3]], []], ['02020', [], []]], [['12222', [[0, 2]], []], ['20201', [], []]]]",True,False,1.2101334199416528e-05,0.3375,0.3166666666666666,cc,new,B bronchiseptica and T retortaeformis coinfection,IFNg_Bacterium,01001111000011111111111111111111,5,0.78125,3,0.0003492832183837,,0.0054376125335693,,,1.583333333333333,"[[('01022', [[1, 3]], []), ('02020', [], [[0, 2, 4], [1, 3]])], [('12222', [[0, 2]], [[0, 1]]), ('20201', [], [[0, 2], [1, 3]])]]",True,False,0.0007781395264755,,0.3166666666666666,cc,v0.1.2,"[1.9270833730697632, 1.3291666507720947, 1.4135416746139526, 1.8487350940704346, 2.7552082538604736, 0.421875, 2.4322917461395264, 1.4947916269302368, 0.8864583373069763, 1.3203125, 0.6979166865348816, 1.2083333730697632]"
101,101,B bronchiseptica and T retortaeformis coinfection,IL5,0111,2,0.75,2,5.316734313964844e-05,1.5,0.0002719402313232,1.9073486328125e-05,0.000507116317749,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.4289688693899143e-05,0.75,0.625,cc,new,B bronchiseptica and T retortaeformis coinfection,IL5,0111,2,0.75,2,4.434585571289063e-05,,0.0013906955718994,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,4.087582068444677e-05,,0.625,cc,v0.1.2,"[0.0, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]"
104,104,B bronchiseptica and T retortaeformis coinfection,TTSSI,00100000,3,0.125,3,5.984306335449219e-05,1.125,0.0002771854400634,1.33514404296875e-05,0.000507116317749,1.25,"[[['122', [[0, 2]], []], ['202', [], []]], [['010', [], []]]]",True,False,1.0556963614375803e-05,0.375,0.4166666666666667,cc,new,B bronchiseptica and T retortaeformis coinfection,TTSSI,00100000,3,0.125,3,7.343292236328125e-05,,0.0022811412811279,,,1.25,"[[('221', [[0, 2]], []), ('202', [], [[0, 2]])], [('010', [], [[0, 2]])]]",True,False,0.0003913588041295,,0.4166666666666667,cc,v0.1.2,"[1.125, 2.625, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625]"
105,105,B bronchiseptica and T retortaeformis coinfection,EL,0100,2,0.25,2,6.055831909179688e-05,0.0,0.0001849174499511,1.5497207641601562e-05,8.034706115722656e-05,1.25,"[[['20', [], []], ['12', [], []]], [['01', [], []]]]",True,False,1.2420303693598448e-05,0.0,0.625,cc,new,B bronchiseptica and T retortaeformis coinfection,EL,0100,2,0.25,2,4.6253204345703125e-05,,0.0011040210723876,,,1.25,"[[('12', [], []), ('20', [], [])], [('01', [], [])]]",True,False,5.771041752441939e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
106,106,B bronchiseptica and T retortaeformis coinfection,IgE,00010011,3,0.375,2,5.960464477539063e-05,0.75,0.0002830505371093,1.33514404296875e-05,0.0002913475036621,1.5625,"[[['020', [], []], ['202', [], []]], [['112', [[0, 2]], []]]]",True,False,1.5887624493817497e-05,0.25,0.5208333333333334,cc,new,B bronchiseptica and T retortaeformis coinfection,IgE,00010011,3,0.375,2,6.699562072753906e-05,,0.0017663955688476,,,1.5625,"[[('202', [], [[0, 2]]), ('020', [], [[0, 2]])], [('211', [[0, 2]], [])]]",True,False,5.614125262740008e-05,,0.5208333333333334,cc,v0.1.2,"[0.75, 0.625, 0.625, 1.25, 0.75, 1.125, 0.625, 1.25, 1.25, 1.25, 0.75, 0.625]"
