,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,ks_norm,ke_norm
35,"<BNetwork(name='Apoptosis Network', N=41, Nodes=['Cas3', 'Cas12', 'IAP', 'cFLIP', 'TRADD', 'TNFR2', 'PTEN', 'APC', 'FADD', 'Apaf1', 'Mito', 'JNK', 'Mdm2', 'Cas8', 'p53', 'Apoptosis', 'NFkB', 'PIP3', 'Cas7', 'PI3K', 'JNKK', 'Cas6', 'MEKK1', 'TNFR1', 'NIK', 'IKK', 'IkB', 'TRAF2', 'TRAF', 'AKT', 'PIP2', 'GFR', 'A20', 'RIP', 'BID', 'Cas9', 'BclX', 'DNADamageEvent', 'BAD', 'TNF', 'GF'])>",Cas9,0000100010001000,4,0.1875,3,0.00014829635620117188,1.6875,0.0008165836334228516,3.075599670410156e-05,0.0008668899536132812,1.5208333333333335,0.421875,0.38020833333333337
36,"<BNetwork(name='Apoptosis Network', N=41, Nodes=['Cas3', 'Cas12', 'IAP', 'cFLIP', 'TRADD', 'TNFR2', 'PTEN', 'APC', 'FADD', 'Apaf1', 'Mito', 'JNK', 'Mdm2', 'Cas8', 'p53', 'Apoptosis', 'NFkB', 'PIP3', 'Cas7', 'PI3K', 'JNKK', 'Cas6', 'MEKK1', 'TNFR1', 'NIK', 'IKK', 'IkB', 'TRAF2', 'TRAF', 'AKT', 'PIP2', 'GFR', 'A20', 'RIP', 'BID', 'Cas9', 'BclX', 'DNADamageEvent', 'BAD', 'TNF', 'GF'])>",BclX,00100000,3,0.125,3,8.463859558105469e-05,1.125,0.0012345314025878906,9.775161743164062e-06,0.0009226799011230469,1.25,0.375,0.4166666666666667
37,"<BNetwork(name='Apoptosis Network', N=41, Nodes=['Cas3', 'Cas12', 'IAP', 'cFLIP', 'TRADD', 'TNFR2', 'PTEN', 'APC', 'FADD', 'Apaf1', 'Mito', 'JNK', 'Mdm2', 'Cas8', 'p53', 'Apoptosis', 'NFkB', 'PIP3', 'Cas7', 'PI3K', 'JNKK', 'Cas6', 'MEKK1', 'TNFR1', 'NIK', 'IKK', 'IkB', 'TRAF2', 'TRAF', 'AKT', 'PIP2', 'GFR', 'A20', 'RIP', 'BID', 'Cas9', 'BclX', 'DNADamageEvent', 'BAD', 'TNF', 'GF'])>",DNADamageEvent,01,1,0.5,1,4.9114227294921875e-05,0.0,0.0002548694610595703,3.814697265625e-06,3.314018249511719e-05,1.0,0.0,1.0
38,"<BNetwork(name='Apoptosis Network', N=41, Nodes=['Cas3', 'Cas12', 'IAP', 'cFLIP', 'TRADD', 'TNFR2', 'PTEN', 'APC', 'FADD', 'Apaf1', 'Mito', 'JNK', 'Mdm2', 'Cas8', 'p53', 'Apoptosis', 'NFkB', 'PIP3', 'Cas7', 'PI3K', 'JNKK', 'Cas6', 'MEKK1', 'TNFR1', 'NIK', 'IKK', 'IkB', 'TRAF2', 'TRAF', 'AKT', 'PIP2', 'GFR', 'A20', 'RIP', 'BID', 'Cas9', 'BclX', 'DNADamageEvent', 'BAD', 'TNF', 'GF'])>",BAD,0010,2,0.25,2,6.127357482910156e-05,0.0,0.0002689361572265625,2.3126602172851562e-05,5.793571472167969e-05,1.25,0.0,0.625
39,"<BNetwork(name='Apoptosis Network', N=41, Nodes=['Cas3', 'Cas12', 'IAP', 'cFLIP', 'TRADD', 'TNFR2', 'PTEN', 'APC', 'FADD', 'Apaf1', 'Mito', 'JNK', 'Mdm2', 'Cas8', 'p53', 'Apoptosis', 'NFkB', 'PIP3', 'Cas7', 'PI3K', 'JNKK', 'Cas6', 'MEKK1', 'TNFR1', 'NIK', 'IKK', 'IkB', 'TRAF2', 'TRAF', 'AKT', 'PIP2', 'GFR', 'A20', 'RIP', 'BID', 'Cas9', 'BclX', 'DNADamageEvent', 'BAD', 'TNF', 'GF'])>",TNF,01,1,0.5,1,3.266334533691406e-05,0.0,0.00025343894958496094,2.2172927856445312e-05,3.0994415283203125e-05,1.0,0.0,1.0
40,"<BNetwork(name='Apoptosis Network', N=41, Nodes=['Cas3', 'Cas12', 'IAP', 'cFLIP', 'TRADD', 'TNFR2', 'PTEN', 'APC', 'FADD', 'Apaf1', 'Mito', 'JNK', 'Mdm2', 'Cas8', 'p53', 'Apoptosis', 'NFkB', 'PIP3', 'Cas7', 'PI3K', 'JNKK', 'Cas6', 'MEKK1', 'TNFR1', 'NIK', 'IKK', 'IkB', 'TRAF2', 'TRAF', 'AKT', 'PIP2', 'GFR', 'A20', 'RIP', 'BID', 'Cas9', 'BclX', 'DNADamageEvent', 'BAD', 'TNF', 'GF'])>",GF,01,1,0.5,1,2.8133392333984375e-05,0.0,0.0003325939178466797,3.814697265625e-06,3.123283386230469e-05,1.0,0.0,1.0
41,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",MYB77,0101000101010000,4,0.3125,3,0.00014090538024902344,0.0,0.00041937828063964844,2.9087066650390625e-05,0.00014019012451171875,1.697916666666667,0.0,0.42447916666666674
42,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",KRP1,00001111000011101111111111101110,5,0.65625,6,0.00025153160095214844,3.28125,0.00154876708984375,4.0531158447265625e-05,0.00651240348815918,2.109375,0.65625,0.421875
43,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",CYCB1;1,0111000000110000011100000011000000110000001100000111000000110000011100000011000001110000001100000011000000110000001100000011000011110000111100001111000011110000111100001111000011110000111100001111000011110000111100001111000011110000111100001111000011110000,8,0.39453125,5,0.008202552795410156,0.6875,0.003149747848510742,0.00019216537475585938,0.006279706954956055,1.892252604166667,0.0859375,0.23653157552083337
44,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",E2Fe,1101110111001101110111011100110011111111111111111111111111111111,6,0.828125,4,0.0009808540344238281,0.0,0.0010485649108886719,5.698204040527344e-05,0.00036144256591796875,1.665364583333333,0.0,0.27756076388888884
45,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",RBR,01110000010100000111011101010101,5,0.46875,4,0.00024771690368652344,0.0,0.0010442733764648438,2.002716064453125e-05,0.0002346038818359375,2.140625,0.0,0.428125
46,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",CYCD3;1,10,1,0.5,1,3.266334533691406e-05,0.0,0.0002384185791015625,2.2411346435546875e-05,1.3113021850585938e-05,1.0,0.0,1.0
47,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",E2Fa,1110000011101110,4,0.5625,4,0.00013303756713867188,1.125,0.0010695457458496094,3.147125244140625e-05,0.0008885860443115234,2.0,0.28125,0.5
48,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",SCF,0111000001110000001100000111000001110000011100000011000000110000,6,0.328125,4,0.0008184909820556641,0.0,0.000881195068359375,3.5762786865234375e-05,0.00035858154296875,1.87109375,0.0,0.3118489583333333
49,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",E2Fc,0101111101001100010101010100010001011111010111110101010101010101,6,0.546875,6,0.0007741451263427734,0.703125,0.004625558853149414,9.274482727050781e-05,0.0033562183380126953,2.263020833333333,0.1171875,0.37717013888888884
50,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",APC/C,01110101000000001111111100000000,5,0.40625,3,0.0002925395965576172,0.65625,0.0007698535919189453,5.626678466796875e-05,0.0007765293121337891,1.770833333333333,0.13125,0.35416666666666663
51,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",MYB3R1/4,0001000011111111,4,0.5625,3,0.00010704994201660156,0.5625,0.0006058216094970703,2.956390380859375e-05,0.00043964385986328125,1.625,0.140625,0.40625
52,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",CYCA2;3,01001100,3,0.375,2,9.274482727050781e-05,0.75,0.0005004405975341797,2.5272369384765625e-05,0.00024247169494628906,1.5625,0.25,0.5208333333333334
53,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",E2Fb,0100,2,0.25,2,5.888938903808594e-05,0.0,0.000286102294921875,2.3365020751953125e-05,5.245208740234375e-05,1.25,0.0,0.625
54,"<BNetwork(name='Arabidopsis thaliana Cell Cycle', N=14, Nodes=['MYB77', 'KRP1', 'CYCB1;1', 'E2Fe', 'RBR', 'CYCD3;1', 'E2Fa', 'SCF', 'E2Fc', 'APC/C', 'MYB3R1/4', 'CYCA2;3', 'E2Fb', 'CDKB1;1'])>",CDKB1;1,01110011011100110011001101110011011100110111001100110011001100111111111111111111111111111111111111111111111111111111111111111111,7,0.7890625,4,0.003035306930541992,1.375,0.001977205276489258,0.00012302398681640625,0.005053043365478516,1.699869791666667,0.19642857142857142,0.2428385416666667
55,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",PP2A,0100,2,0.25,2,8.225440979003906e-05,0.0,0.0002696514129638672,2.3603439331054688e-05,5.7697296142578125e-05,1.25,0.0,0.625
56,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",STMN,10,1,0.5,1,1.3828277587890625e-05,0.0,0.0002532005310058594,3.5762786865234375e-06,3.123283386230469e-05,1.0,0.0,1.0
57,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",CDC25B,00101010,3,0.375,2,7.43865966796875e-05,0.75,0.00048160552978515625,6.9141387939453125e-06,0.0002422332763671875,1.5625,0.25,0.5208333333333334
58,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",CentrosomeMat,0010,2,0.25,2,4.291534423828125e-05,0.0,0.00026679039001464844,2.8133392333984375e-05,3.838539123535156e-05,1.25,0.0,0.625
59,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",PLK1,01010111111111110000001111111111,5,0.71875,4,0.00027561187744140625,0.5625,0.001374959945678711,4.6253204345703125e-05,0.0011527538299560547,1.895833333333333,0.1125,0.3791666666666666
60,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",CDK1CCNBComplex,1000110011001100,4,0.4375,3,0.0001423358917236328,0.5625,0.0006461143493652344,4.673004150390625e-05,0.00041866302490234375,1.625,0.140625,0.40625
61,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",hCPEB,01,1,0.5,1,3.2901763916015625e-05,0.0,0.0002472400665283203,4.0531158447265625e-06,3.075599670410156e-05,1.0,0.0,1.0
62,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",TPX2,01,1,0.5,1,3.170967102050781e-05,0.0,0.00026607513427734375,2.1457672119140625e-05,1.2636184692382812e-05,1.0,0.0,1.0
63,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",AURKAActive,00000001000000010001000100010001000000010000000000010001000000000011001100110011001100110011001100110011000000000011001100000000,7,0.2578125,6,0.002785205841064453,0.7265625,0.0071027278900146484,8.153915405273438e-05,0.00913858413696289,2.065104166666665,0.10379464285714286,0.29501488095238076
64,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",NEDD9,01,1,0.5,1,2.6226043701171875e-05,0.0,0.00027179718017578125,4.5299530029296875e-06,1.6689300537109375e-05,1.0,0.0,1.0
65,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",ENSA,01,1,0.5,1,2.4318695068359375e-05,0.0,0.0002951622009277344,7.3909759521484375e-06,2.8371810913085938e-05,1.0,0.0,1.0
66,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",Cytokinesis,0100,2,0.25,2,3.170967102050781e-05,0.0,0.00022840499877929688,5.4836273193359375e-06,2.2411346435546875e-05,1.25,0.0,0.625
67,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",PP1,10000000,3,0.125,3,5.0067901611328125e-05,2.625,0.0011303424835205078,8.344650268554688e-06,0.001506805419921875,1.25,0.875,0.4166666666666667
68,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",MT,10,1,0.5,1,2.1696090698242188e-05,0.0,0.00024962425231933594,4.291534423828125e-06,1.5497207641601562e-05,1.0,0.0,1.0
69,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",SpindleAssembly,0010,2,0.25,2,8.153915405273438e-05,0.0,0.0004611015319824219,5.7220458984375e-06,5.9604644775390625e-05,1.25,0.0,0.625
70,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",WEE1,10,1,0.5,1,2.0265579223632812e-05,0.0,0.00032591819763183594,4.76837158203125e-06,1.4543533325195312e-05,1.0,0.0,1.0
71,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",BORA,01010100,3,0.375,2,4.410743713378906e-05,0.75,0.0004374980926513672,7.62939453125e-06,0.00017714500427246094,1.5625,0.25,0.5208333333333334
72,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",AURKAPresent,10,1,0.5,1,1.3828277587890625e-05,0.0,0.00018358230590820312,3.5762786865234375e-06,1.239776611328125e-05,1.0,0.0,1.0
73,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",GWL_MASTL,0100,2,0.25,2,2.5033950805664062e-05,0.0,0.00020575523376464844,4.76837158203125e-06,2.0742416381835938e-05,1.25,0.0,0.625
74,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",AJUBA,01,1,0.5,1,1.430511474609375e-05,0.0,0.00021576881408691406,2.2172927856445312e-05,3.0994415283203125e-05,1.0,0.0,1.0
75,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",GSK3B,01,1,0.5,1,1.3589859008789062e-05,0.0,0.00021386146545410156,3.814697265625e-06,3.0994415283203125e-05,1.0,0.0,1.0
76,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",MTCanAct,01,1,0.5,1,1.9550323486328125e-05,0.0,0.0002446174621582031,4.76837158203125e-06,3.600120544433594e-05,1.0,0.0,1.0
77,"<BNetwork(name='Aurora Kinase A in Neuroblastoma', N=23, Nodes=['PP2A', 'STMN', 'CDC25B', 'CentrosomeMat', 'PLK1', 'CDK1CCNBComplex', 'hCPEB', 'TPX2', 'AURKAActive', 'NEDD9', 'ENSA', 'Cytokinesis', 'PP1', 'MT', 'SpindleAssembly', 'WEE1', 'BORA', 'AURKAPresent', 'GWL_MASTL', 'AJUBA', 'GSK3B', 'MTCanAct', 'STMNCanAct'])>",STMNCanAct,01,1,0.5,1,2.0742416381835938e-05,0.0,0.00021195411682128906,4.76837158203125e-06,2.3603439331054688e-05,1.0,0.0,1.0
78,"<BNetwork(name='B bronchiseptica and T retortaeformis coinfection', N=53, Nodes=['NE_Bacterium', 'Th2II_TRetortaeformis', 'Th2II_Bacterium', 'MPI_Bacterium', 'TTSSII', 'Th1II_Bacterium', 'IgA_Bacterium', 'Th2I_Bacterium', 'Oag', 'IL10I_Bacterium', 'TNE', 'TrII', 'Th1II_TRetortaeformis', 'NE_TRetortaeformis', 'DCII_Bacterium', 'DP', 'IgA_TRetortaeformis', 'DCI_Bacterium', 'EC_TRetortaeformis', 'Bb', 'IFNg_Bacterium', 'IgG', 'IL4I', 'IL5', 'EC_Bacterium', 'TrI_Bacterium', 'TTSSI', 'EL', 'IgE', 'IL4II', 'Th2I_TRetortaeformis', 'IgG_Bacterium', 'Th1I_Bacterium', 'EL2', 'DCII_TRetortaeformis', 'DCI_TRetortaeformis', 'T0', 'IL10I', 'PIC', 'PH', 'BC_TRetortaeformis', 'AgAb_Bacterium', 'Th1I_TRetortaeformis', 'TEL', 'IFNgI', 'AP', 'Cb', 'BC_Bacterium', 'AD', 'IFNgII', 'IL13', 'IL12II', 'IS'])>",NE_Bacterium,01,1,0.5,1,1.5735626220703125e-05,0.0,0.0002238750457763672,3.814697265625e-06,3.266334533691406e-05,1.0,0.0,1.0
